InvoiceNo,StockCode,Quantity,UnitPrice,Country,id_data
536607,85099B,10,1.95,United Kingdom,3179
536607,22365,2,7.95,United Kingdom,3180
536607,21955,2,7.95,United Kingdom,3181
536607,21733,6,2.95,United Kingdom,3182
536607,84879,8,1.69,United Kingdom,3183
536607,22423,1,12.75,United Kingdom,3184
536607,22624,2,8.5,United Kingdom,3185
536607,22507,4,4.95,United Kingdom,3186
536607,22457,6,2.95,United Kingdom,3187
536607,22804,6,2.95,United Kingdom,3188
536607,85123A,6,2.95,United Kingdom,3189
536608,22863,6,2.95,United Kingdom,3190
536608,22962,12,0.85,United Kingdom,3191
536608,22963,12,0.85,United Kingdom,3192
536609,85123A,6,2.55,United Kingdom,3193
536609,71053,6,3.39,United Kingdom,3194
536609,84406B,6,2.75,United Kingdom,3195
536609,37370,6,1.06,United Kingdom,3196
536609,21871,6,1.06,United Kingdom,3197
536609,21071,6,1.06,United Kingdom,3198
536609,21068,6,1.06,United Kingdom,3199
536609,82483,4,4.95,United Kingdom,3200
536609,82486,4,6.95,United Kingdom,3201
536609,82482,6,2.1,United Kingdom,3202
536609,82494L,6,2.55,United Kingdom,3203
536609,22411,6,1.65,United Kingdom,3204
536609,84029G,6,3.39,United Kingdom,3205
536609,84029E,6,3.39,United Kingdom,3206
536609,22752,2,7.65,United Kingdom,3207
536609,21730,6,4.25,United Kingdom,3208
536610,22632,6,1.85,United Kingdom,3209
536610,22633,6,1.85,United Kingdom,3210
536611,22865,12,2.1,United Kingdom,3211
536611,22866,12,2.1,United Kingdom,3212
536611,22632,24,2.1,United Kingdom,3213
536611,22633,12,2.1,United Kingdom,3214
536611,21790,12,0.85,United Kingdom,3215
536611,21889,12,1.25,United Kingdom,3216
536611,22549,12,1.45,United Kingdom,3217
536611,84031A,3,4.65,United Kingdom,3218
536611,84032A,6,2.95,United Kingdom,3219
536611,62096A,6,1.25,United Kingdom,3220
536611,85071D,6,2.55,United Kingdom,3221
536611,21915,12,1.25,United Kingdom,3222
536611,82580,12,0.55,United Kingdom,3223
536611,21272,12,1.25,United Kingdom,3224
536612,85123A,6,2.55,United Kingdom,3225
536612,71053,6,3.39,United Kingdom,3226
536612,84406B,6,2.75,United Kingdom,3227
536612,37370,6,1.06,United Kingdom,3228
536612,21871,6,1.06,United Kingdom,3229
536612,21071,6,1.06,United Kingdom,3230
536612,21068,6,1.06,United Kingdom,3231
536612,82483,4,4.95,United Kingdom,3232
536612,82486,2,6.95,United Kingdom,3233
536612,82482,6,2.1,United Kingdom,3234
536612,82494L,6,2.55,United Kingdom,3235
536612,22411,6,1.65,United Kingdom,3236
536612,84029G,6,3.39,United Kingdom,3237
536612,84029E,6,3.39,United Kingdom,3238
536612,21730,4,4.25,United Kingdom,3239
536613,22149,6,2.1,United Kingdom,3240
536613,22818,12,0.42,United Kingdom,3241
536613,22044,12,0.42,United Kingdom,3242
536613,21790,12,0.85,United Kingdom,3243
536613,22619,8,3.75,United Kingdom,3244
536613,22620,12,1.25,United Kingdom,3245
536613,21918,24,0.42,United Kingdom,3246
536613,22544,24,0.42,United Kingdom,3247
536613,21791,12,1.25,United Kingdom,3248
536613,22029,12,0.42,United Kingdom,3249
536613,22037,12,0.42,United Kingdom,3250
536613,22652,10,1.65,United Kingdom,3251
536613,84836,12,1.25,United Kingdom,3252
536613,22910,6,2.95,United Kingdom,3253
536613,22736,10,1.65,United Kingdom,3254
536613,21360,1,9.95,United Kingdom,3255
536613,22945,12,0.85,United Kingdom,3256
536614,22632,6,1.85,United Kingdom,3257
536614,22633,6,1.85,United Kingdom,3258
536615,22367,8,1.95,United Kingdom,3259
536615,84077,48,0.29,United Kingdom,3260
536615,22618,2,9.95,United Kingdom,3261
536615,22752,4,8.5,United Kingdom,3262
536615,22837,8,4.65,United Kingdom,3263
536615,22634,2,9.95,United Kingdom,3264
536615,22898,8,1.95,United Kingdom,3265
536615,22781,2,7.65,United Kingdom,3266
536615,22467,12,2.55,United Kingdom,3267
536615,84792,8,4.65,United Kingdom,3268
536615,21754,3,5.95,United Kingdom,3269
536615,22120,3,9.95,United Kingdom,3270
536616,21137,72,3.39,United Kingdom,3271
536617,21356,12,1.25,United Kingdom,3272
536617,21354,12,1.25,United Kingdom,3273
536617,79321,24,4.25,United Kingdom,3274
536617,72741,144,1.25,United Kingdom,3275
536617,22179,24,5.95,United Kingdom,3276
536617,85116,96,0.65,United Kingdom,3277
536617,21125,12,1.25,United Kingdom,3278
536617,85175,96,0.42,United Kingdom,3279
536617,79302M,20,2.55,United Kingdom,3280
536617,20893,108,2.1,United Kingdom,3281
536617,21743,96,2.55,United Kingdom,3282
536618,20975,24,0.65,United Kingdom,3283
536618,21592,24,1.25,United Kingdom,3284
536618,22551,24,1.65,United Kingdom,3285
536618,22555,24,1.65,United Kingdom,3286
536618,22556,24,1.65,United Kingdom,3287
536618,22197,48,0.85,United Kingdom,3288
536618,22198,24,1.65,United Kingdom,3289
536618,22418,24,0.85,United Kingdom,3290
536618,21791,24,1.25,United Kingdom,3291
536618,21914,36,1.25,United Kingdom,3292
536618,21915,24,1.25,United Kingdom,3293
536618,22440,40,0.42,United Kingdom,3294
536618,22434,16,1.95,United Kingdom,3295
536618,22466,24,1.95,United Kingdom,3296
536618,22564,12,1.25,United Kingdom,3297
536618,84077,48,0.29,United Kingdom,3298
536618,84375,12,2.1,United Kingdom,3299
536618,22909,36,0.85,United Kingdom,3300
536618,22910,40,2.55,United Kingdom,3301
536618,22943,24,4.25,United Kingdom,3302
536618,22952,48,0.55,United Kingdom,3303
536619,22960,12,3.75,United Kingdom,3304
536619,22961,36,1.45,United Kingdom,3305
536620,22965,6,2.1,United Kingdom,3306
536620,21215,120,0.42,United Kingdom,3307
536620,21212,120,0.42,United Kingdom,3308
536620,21977,120,0.42,United Kingdom,3309
536620,84991,120,0.42,United Kingdom,3310
536620,22961,12,1.45,United Kingdom,3311
536620,22744,6,2.95,United Kingdom,3312
536620,22743,6,2.95,United Kingdom,3313
536620,85049E,12,1.25,United Kingdom,3314
536620,85049G,12,1.25,United Kingdom,3315
536620,21328,12,1.65,United Kingdom,3316
536620,21058,12,0.85,United Kingdom,3317
536620,21060,12,0.85,United Kingdom,3318
536620,21061,12,0.85,United Kingdom,3319
536620,21062,12,0.85,United Kingdom,3320
536620,21719,12,0.85,United Kingdom,3321
536620,21722,12,0.85,United Kingdom,3322
536620,21724,12,0.85,United Kingdom,3323
536620,84826,60,0.85,United Kingdom,3324
536620,21883,24,0.65,United Kingdom,3325
536620,21881,12,0.65,United Kingdom,3326
536620,21880,12,0.65,United Kingdom,3327
536620,22943,3,4.95,United Kingdom,3328
536621,22549,24,1.45,United Kingdom,3329
536621,22492,72,0.65,United Kingdom,3330
536621,10135,10,1.25,United Kingdom,3331
536621,22422,12,0.65,United Kingdom,3332
536621,21790,48,0.85,United Kingdom,3333
536621,22536,48,0.42,United Kingdom,3334
536621,22561,12,1.65,United Kingdom,3335
536621,22752,12,8.5,United Kingdom,3336
536621,21791,36,1.25,United Kingdom,3337
536621,22491,24,0.85,United Kingdom,3338
C536622,22752,-2,8.5,Germany,3339
536623,21355,24,1.25,United Kingdom,3340
536623,21756,6,5.95,United Kingdom,3341
536623,21518,12,0.42,United Kingdom,3342
536623,21520,12,0.42,United Kingdom,3343
536623,21506,12,0.42,United Kingdom,3344
536623,22023,12,0.42,United Kingdom,3345
536623,21519,12,0.42,United Kingdom,3346
536623,22037,12,0.42,United Kingdom,3347
536623,22029,12,0.42,United Kingdom,3348
536623,22030,12,0.42,United Kingdom,3349
536623,22027,12,0.42,United Kingdom,3350
536623,22983,24,0.42,United Kingdom,3351
536623,22718,24,0.42,United Kingdom,3352
536623,22717,12,0.42,United Kingdom,3353
536623,22712,24,0.42,United Kingdom,3354
536623,22028,12,0.42,United Kingdom,3355
536623,22815,24,0.42,United Kingdom,3356
536623,72818,24,0.85,United Kingdom,3357
536623,22697,12,2.95,United Kingdom,3358
536623,21670,12,1.25,United Kingdom,3359
536623,21669,12,1.25,United Kingdom,3360
536623,21671,12,1.25,United Kingdom,3361
536623,21673,12,1.25,United Kingdom,3362
536623,21672,12,1.25,United Kingdom,3363
536623,22771,12,1.25,United Kingdom,3364
536623,22775,12,1.25,United Kingdom,3365
536623,22772,12,1.25,United Kingdom,3366
536623,22774,12,1.25,United Kingdom,3367
536623,48185,4,7.95,United Kingdom,3368
536623,48187,4,7.95,United Kingdom,3369
536623,82494L,12,2.95,United Kingdom,3370
536623,22245,24,0.85,United Kingdom,3371
536623,84755,32,0.65,United Kingdom,3372
536623,22460,24,1.25,United Kingdom,3373
536623,84970L,24,0.95,United Kingdom,3374
536623,22432,6,1.95,United Kingdom,3375
536623,22433,6,1.95,United Kingdom,3376
536623,22431,6,1.95,United Kingdom,3377
536623,84674,6,2.95,United Kingdom,3378
536623,82486,4,7.95,United Kingdom,3379
536623,82483,4,5.95,United Kingdom,3380
536623,21068,12,1.25,United Kingdom,3381
536623,21069,12,1.25,United Kingdom,3382
536623,21070,12,1.25,United Kingdom,3383
536623,22972,12,1.65,United Kingdom,3384
536623,22974,12,1.65,United Kingdom,3385
536623,22419,36,0.42,United Kingdom,3386
536623,21071,12,1.25,United Kingdom,3387
536624,22676,10,1.25,United Kingdom,3388
536624,22727,24,3.75,United Kingdom,3389
536624,22726,24,3.75,United Kingdom,3390
536624,22730,8,3.75,United Kingdom,3391
536624,22725,8,3.75,United Kingdom,3392
536624,22672,12,1.65,United Kingdom,3393
536624,22109,16,3.39,United Kingdom,3394
536624,22925,2,5.95,United Kingdom,3395
536624,22926,2,5.95,United Kingdom,3396
536624,22927,2,5.95,United Kingdom,3397
536624,22699,6,2.95,United Kingdom,3398
536624,20914,6,2.95,United Kingdom,3399
536624,21212,24,0.55,United Kingdom,3400
536624,21843,4,10.95,United Kingdom,3401
536624,21588,12,2.55,United Kingdom,3402
536624,21584,20,1.65,United Kingdom,3403
536624,22568,4,3.75,United Kingdom,3404
536624,22569,4,3.75,United Kingdom,3405
536624,22570,4,3.75,United Kingdom,3406
536624,21914,12,1.25,United Kingdom,3407
536624,21915,12,1.25,United Kingdom,3408
536624,22549,12,1.45,United Kingdom,3409
536626,22965,6,2.1,United Kingdom,3410
C536625,22839,-2,14.95,United Kingdom,3411
536627,22927,2,5.95,United Kingdom,3412
536627,22928,2,5.95,United Kingdom,3413
536627,22926,2,5.95,United Kingdom,3414
536627,22776,2,9.95,United Kingdom,3415
536627,22778,4,3.95,United Kingdom,3416
536627,22777,2,8.5,United Kingdom,3417
536627,22783,1,19.95,United Kingdom,3418
536627,22941,2,8.5,United Kingdom,3419
536627,21756,3,5.95,United Kingdom,3420
536627,22961,12,1.45,United Kingdom,3421
536627,22423,4,12.75,United Kingdom,3422
536627,22697,12,2.95,United Kingdom,3423
536627,22699,12,2.95,United Kingdom,3424
536627,21755,4,5.95,United Kingdom,3425
536628,85123A,6,2.55,United Kingdom,3426
536628,71053,6,3.39,United Kingdom,3427
536628,84406B,6,2.75,United Kingdom,3428
536628,37370,6,1.06,United Kingdom,3429
536628,21871,6,1.06,United Kingdom,3430
536628,21071,6,1.06,United Kingdom,3431
536628,21068,6,1.06,United Kingdom,3432
536628,82483,4,4.95,United Kingdom,3433
536628,82486,2,6.95,United Kingdom,3434
536628,82482,6,2.1,United Kingdom,3435
536628,82494L,6,2.55,United Kingdom,3436
536628,22411,6,1.65,United Kingdom,3437
536628,84029G,6,3.39,United Kingdom,3438
536628,84029E,6,3.39,United Kingdom,3439
536628,22752,2,7.65,United Kingdom,3440
536628,21730,6,4.25,United Kingdom,3441
536629,22632,6,1.85,United Kingdom,3442
536629,22633,6,1.85,United Kingdom,3443
536630,85123A,6,2.55,United Kingdom,3444
536630,71053,6,3.39,United Kingdom,3445
536630,84406B,6,2.75,United Kingdom,3446
536630,37370,6,1.06,United Kingdom,3447
536630,21871,6,1.06,United Kingdom,3448
536630,21071,6,1.06,United Kingdom,3449
536630,21068,6,1.06,United Kingdom,3450
536630,82483,4,4.95,United Kingdom,3451
536630,82486,4,6.95,United Kingdom,3452
536630,82482,6,2.1,United Kingdom,3453
536630,82494L,6,2.55,United Kingdom,3454
536630,22411,6,1.65,United Kingdom,3455
536630,84029G,6,3.39,United Kingdom,3456
536630,84029E,6,3.39,United Kingdom,3457
536630,22752,2,7.65,United Kingdom,3458
536630,21730,6,4.25,United Kingdom,3459
536631,22632,6,1.85,United Kingdom,3460
536631,22633,6,1.85,United Kingdom,3461
536632,21931,10,1.95,United Kingdom,3462
536632,85099B,10,1.95,United Kingdom,3463
536632,22386,10,1.95,United Kingdom,3464
536632,22477,10,1.25,United Kingdom,3465
536632,21875,12,1.25,United Kingdom,3466
536632,37370,12,1.25,United Kingdom,3467
536632,21479,4,3.75,United Kingdom,3468
536632,21484,4,3.45,United Kingdom,3469
536632,21485,3,4.95,United Kingdom,3470
536632,22111,3,4.95,United Kingdom,3471
536632,22837,4,4.65,United Kingdom,3472
536632,22812,12,1.95,United Kingdom,3473
536632,22739,10,1.65,United Kingdom,3474
536632,22924,12,0.85,United Kingdom,3475
536632,22923,12,0.85,United Kingdom,3476
536632,22961,12,1.45,United Kingdom,3477
536632,22964,6,2.1,United Kingdom,3478
536632,22988,12,1.25,United Kingdom,3479
536632,21843,1,10.95,United Kingdom,3480
536632,21217,1,9.95,United Kingdom,3481
536632,79066K,10,0.85,United Kingdom,3482
536633,22952,24,0.55,United Kingdom,3483
536633,22301,1,2.55,United Kingdom,3484
536633,22960,6,4.25,United Kingdom,3485
536633,22446,3,3.35,United Kingdom,3486
536633,22086,10,2.95,United Kingdom,3487
536633,22961,6,1.45,United Kingdom,3488
536633,22728,4,3.75,United Kingdom,3489
536633,22730,4,3.75,United Kingdom,3490
536633,84380,6,1.25,United Kingdom,3491
536633,22832,4,10.75,United Kingdom,3492
536633,22926,1,5.95,United Kingdom,3493
536633,22920,2,0.65,United Kingdom,3494
536633,22916,2,0.65,United Kingdom,3495
536633,22919,2,0.65,United Kingdom,3496
536633,22917,2,0.65,United Kingdom,3497
536633,22921,2,0.65,United Kingdom,3498
536633,22918,2,0.65,United Kingdom,3499
536633,22909,24,0.85,United Kingdom,3500
536634,22457,4,2.95,United Kingdom,3501
536634,20674,12,1.25,United Kingdom,3502
536634,20676,12,1.25,United Kingdom,3503
536634,20727,20,1.65,United Kingdom,3504
536634,82582,1,2.1,United Kingdom,3505
536634,21181,2,2.1,United Kingdom,3506
536634,22900,1,2.95,United Kingdom,3507
536634,82494L,2,2.95,United Kingdom,3508
536634,21967,12,0.29,United Kingdom,3509
536634,22170,3,6.75,United Kingdom,3510
536634,21210,2,1.45,United Kingdom,3511
536634,21679,30,0.85,United Kingdom,3512
536634,22094,6,1.25,United Kingdom,3513
536634,21080,52,0.85,United Kingdom,3514
536635,21429,16,1.65,United Kingdom,3515
536635,21428,8,4.25,United Kingdom,3516
536635,22961,12,1.45,United Kingdom,3517
536635,84375,12,2.1,United Kingdom,3518
536635,21877,12,1.25,United Kingdom,3519
536635,21870,12,1.25,United Kingdom,3520
536635,21868,12,1.25,United Kingdom,3521
536635,85150,12,2.55,United Kingdom,3522
536635,85152,12,2.1,United Kingdom,3523
536635,21181,12,2.1,United Kingdom,3524
536635,22441,8,2.1,United Kingdom,3525
536635,22840,4,7.95,United Kingdom,3526
536635,22502,8,5.95,United Kingdom,3527
536635,22855,48,1.06,United Kingdom,3528
536635,21754,6,5.95,United Kingdom,3529
536635,22557,12,1.65,United Kingdom,3530
536635,22759,12,1.65,United Kingdom,3531
536635,84029E,8,3.75,United Kingdom,3532
536635,22114,8,3.95,United Kingdom,3533
536635,22112,12,4.95,United Kingdom,3534
536636,22086,36,2.95,United Kingdom,3535
536637,22198,2,1.65,United Kingdom,3536
536637,22130,12,0.85,United Kingdom,3537
536637,79191C,1,0.85,United Kingdom,3538
536637,20733,1,0.85,United Kingdom,3539
536637,22867,1,2.1,United Kingdom,3540
536637,22633,2,2.1,United Kingdom,3541
536637,20733,1,0.85,United Kingdom,3542
536637,47471,1,0.65,United Kingdom,3543
536637,85231B,1,0.85,United Kingdom,3544
536637,85231G,1,0.85,United Kingdom,3545
536637,21212,1,0.55,United Kingdom,3546
536637,22633,1,2.1,United Kingdom,3547
536637,16046,1,0.85,United Kingdom,3548
536637,22654,1,5.95,United Kingdom,3549
536637,22652,1,1.65,United Kingdom,3550
536637,22653,2,1.95,United Kingdom,3551
536637,21914,1,1.25,United Kingdom,3552
536637,22961,2,1.45,United Kingdom,3553
536637,22633,1,2.1,United Kingdom,3554
536637,22616,12,0.29,United Kingdom,3555
536637,85135B,1,7.95,United Kingdom,3556
536637,22197,1,0.85,United Kingdom,3557
536637,22960,2,4.25,United Kingdom,3558
536637,22696,1,1.95,United Kingdom,3559
536637,22196,2,0.85,United Kingdom,3560
536637,22768,2,9.95,United Kingdom,3561
536637,48138,1,7.95,United Kingdom,3562
536637,22866,1,2.1,United Kingdom,3563
536637,22945,6,0.85,United Kingdom,3564
536637,22731,4,1.25,United Kingdom,3565
536637,22945,12,0.85,United Kingdom,3566
536637,21154,1,1.25,United Kingdom,3567
536637,22911,1,2.95,United Kingdom,3568
536637,22755,1,0.85,United Kingdom,3569
536637,22195,1,1.65,United Kingdom,3570
536637,21154,2,1.25,United Kingdom,3571
536637,22867,1,2.1,United Kingdom,3572
536637,21328,1,1.65,United Kingdom,3573
536637,85114C,8,1.65,United Kingdom,3574
536637,21326,24,0.65,United Kingdom,3575
536637,22796,2,9.95,United Kingdom,3576
536637,22130,6,0.85,United Kingdom,3577
536637,22733,4,1.25,United Kingdom,3578
536637,22560,3,1.25,United Kingdom,3579
536637,22491,3,0.85,United Kingdom,3580
536637,22489,3,0.42,United Kingdom,3581
536637,72818,1,0.85,United Kingdom,3582
536637,20878,1,1.25,United Kingdom,3583
536637,22920,1,0.65,United Kingdom,3584
536637,22917,1,0.65,United Kingdom,3585
536637,22919,2,0.65,United Kingdom,3586
536637,22918,2,0.65,United Kingdom,3587
536637,22916,2,0.65,United Kingdom,3588
536637,22921,2,0.65,United Kingdom,3589
536637,22917,1,0.65,United Kingdom,3590
536637,22920,1,0.65,United Kingdom,3591
536637,84692,1,0.42,United Kingdom,3592
536637,22659,1,1.95,United Kingdom,3593
536637,22315,1,1.25,United Kingdom,3594
536637,22559,1,1.25,United Kingdom,3595
536637,20878,1,1.25,United Kingdom,3596
536637,22696,1,1.95,United Kingdom,3597
536637,22896,1,2.55,United Kingdom,3598
536637,20967,1,3.75,United Kingdom,3599
536637,21098,1,1.25,United Kingdom,3600
536637,22568,1,3.75,United Kingdom,3601
536637,22654,1,5.95,United Kingdom,3602
536638,20992,12,0.85,United Kingdom,3603
536638,51014A,12,0.85,United Kingdom,3604
536638,22113,4,3.75,United Kingdom,3605
536638,22111,3,4.95,United Kingdom,3606
536638,84032B,6,2.95,United Kingdom,3607
536638,84031B,3,4.65,United Kingdom,3608
536638,84031A,3,4.65,United Kingdom,3609
536638,21430,4,3.75,United Kingdom,3610
536638,21429,8,1.65,United Kingdom,3611
536638,21313,12,0.85,United Kingdom,3612
536638,21108,9,2.55,United Kingdom,3613
536638,47599B,6,2.1,United Kingdom,3614
536638,47566B,5,4.65,United Kingdom,3615
536638,22499,3,5.95,United Kingdom,3616
536638,22090,6,2.95,United Kingdom,3617
536638,22071,6,3.75,United Kingdom,3618
536638,22070,6,3.75,United Kingdom,3619
536638,21216,4,4.95,United Kingdom,3620
536638,22637,6,2.55,United Kingdom,3621
536638,20983,12,0.85,United Kingdom,3622
536638,20975,24,0.65,United Kingdom,3623
536638,20750,2,7.95,United Kingdom,3624
536638,21041,6,2.95,United Kingdom,3625
536638,21537,4,4.25,United Kingdom,3626
536638,21533,3,4.95,United Kingdom,3627
536638,21527,2,7.95,United Kingdom,3628
536638,21538,4,3.75,United Kingdom,3629
536638,85216,12,0.65,United Kingdom,3630
536638,84992,24,0.55,United Kingdom,3631
536638,84991,24,0.55,United Kingdom,3632
536638,22352,6,2.55,United Kingdom,3633
536638,84509A,4,3.75,United Kingdom,3634
536638,84510A,10,1.25,United Kingdom,3635
536638,22131,6,1.95,United Kingdom,3636
536638,21163,12,1.45,United Kingdom,3637
536638,21158,12,1.45,United Kingdom,3638
536638,21161,12,1.45,United Kingdom,3639
536638,21159,12,1.45,United Kingdom,3640
536638,84970L,12,0.95,United Kingdom,3641
536638,72741,18,1.45,United Kingdom,3642
536638,22502,4,5.95,United Kingdom,3643
536638,22469,12,1.65,United Kingdom,3644
536638,22212,6,2.1,United Kingdom,3645
536638,84406B,8,3.25,United Kingdom,3646
536638,22188,4,3.95,United Kingdom,3647
536638,84971S,24,0.85,United Kingdom,3648
536638,21390,24,1.25,United Kingdom,3649
536638,84836,12,1.25,United Kingdom,3650
536638,22297,24,1.25,United Kingdom,3651
536638,22335,24,0.65,United Kingdom,3652
536638,22285,12,1.65,United Kingdom,3653
536638,22284,12,1.65,United Kingdom,3654
536638,21383,12,0.65,United Kingdom,3655
536638,21381,12,1.69,United Kingdom,3656
536638,21380,6,2.95,United Kingdom,3657
536638,47590B,3,5.45,United Kingdom,3658
536638,47590A,3,5.45,United Kingdom,3659
536638,22210,12,1.65,United Kingdom,3660
536638,22209,12,1.65,United Kingdom,3661
536638,22208,12,1.65,United Kingdom,3662
536638,22318,6,2.95,United Kingdom,3663
